
13109.4,-3389.03
13097.9,-3436.81
13084.7,-3488.99
13070.3,-3544.36
13066.5,-3587.11
13050.7,-3646.67
13046,-3692.68
13037.9,-3746.42
13030.5,-3798.67
13027.8,-3845.14
13023.3,-3897.78
13021.3,-3943.9
13019.7,-3994.48
13020.8,-4039.1
13021.8,-4087.6
13023.5,-4132.66
13026.9,-4178.99
13030.5,-4220.64
13036.4,-4265.12
13042.8,-4306.18
13051.7,-4349.71
13056.8,-4385.58
13068.6,-4427.75
13077.5,-4464.57
13090.1,-4504.15
13103.2,-4540.64
13115.3,-4575.75
13129.1,-4610.47
13145.7,-4644.34
13164.3,-4677.21
13183,-4709.16
13203.4,-4740.21
13221.5,-4770.88
13243.2,-4801.47
13264.8,-4830.87
13288.4,-4859.53
13309.9,-4888.26
13342,-4914.37
13368.5,-4941.87
13399.7,-4968.15
13423.1,-4996.3
13457.3,-5022.08
13492.7,-5048.74
13526.3,-5075.13
13556.9,-5102.73
13592.6,-5129.7
13625.8,-5157.41
13667.9,-5184.4
13711.3,-5212.02
13746.2,-5241.29
13783.6,-5270.99
13837.2,-5301.23
13875.3,-5332.5
13923.7,-5364.42
13959.9,-5397.23
14012.1,-5431.44
14056.1,-5466.39
14088.9,-5501.19
14157.6,-5541.39
14200.9,-5579.57
14245.8,-5620.09
14302.1,-5663.56
14354.7,-5707.85
14397.1,-5750.46
14438.7,-5794.11
14494,-5843.88
14517.4,-5885.63
14568.3,-5936.13
14607.1,-5983.57
14647.2,-6031.92
14692.1,-6084.12
14733.7,-6136.61
14764.1,-6182.83
14802.9,-6234.86
14840.2,-6287.75
14891.1,-6350.98
14934.7,-6411.56
14974.6,-6470.66
14986.2,-6508.32
14938.1,-6511.47
14813.9,-6478.29
14703.6,-6469.08
14563.3,-6463.11
14383.6,-6467.94
14147.1,-6501.83
14134.8,-6552.6
14469.3,-6651.21
14593.9,-6861
13895.6,-7034.51
13483.4,-7583.13
13474.4,-8011
13512.1,-8152.42
13485.8,-8108.75
13446.4,-8061.2
13439.2,-7825.09
13449.1,-7729.42
13448.5,-7688.67
13445.7,-7670.41
13370.9,-7786.3
13308.2,-8036.14
13309.9,-7987.43
13461,-7645.98
13399.5,-7771.4
13372.8,-7871.4
13361.8,-7955.23
13360.4,-7984.2
13362.4,-7950.69
13365.3,-7901.31
13388,-7804.52
13432.7,-7698.12
13445.7,-7666.52
13412.3,-7704.78
13316.1,-7945.49
13297.7,-8043.36
13293.4,-8068.27
13258.3,-8126.2
13292,-7550.38
14136.4,-7085.77
14352.5,-6912.01
14141.6,-7095.56
13289.8,-7984.8
13557,-7542.69
13499.3,-7613.37
13421.5,-7736.29
13478.1,-7640.44
13518.6,-7588.02
13528.8,-7567.97
13396.4,-7716.11
13287.4,-8059.35
13237.3,-8100.17
13326.7,-7836.37
13587.9,-7524.44
13479.4,-7637.31
13382.5,-7818.62
13350.9,-7992.48
13370.1,-8198.29
13541.8,-8489.32
13848.6,-8633.54
14072.3,-8626.35
13958.1,-8651.08
13862.2,-8660.48
13604.3,-8638.08
13423.5,-8571.18
13313.6,-8509.29
13322.6,-8507.03
13281.3,-8472.44
13155.2,-8359.38
13101.9,-8286.06
13034.4,-8171.61
12940.6,-7929.77
12944.5,-8067.24
12895.9,-8069.32
12934.9,-8186.7
13023.3,-8308.82
13055.9,-8352.21
13054.1,-8356.2
13034,-8322.01
12967,-8224.06
12895.2,-8089.68
12857.8,-7974.61
12824.2,-7826.12
12825.3,-7701.47
12838.4,-7573.28
12873.5,-7411.05
12841.2,-7450.82
12742,-7675.17
12737.7,-8007.63
12864.6,-8265.25
12992.8,-8403.68
13080.1,-8468.15
13111.9,-8493.2
13081.8,-8470.69
12996.5,-8399.28
12893.6,-8298.61
12806.7,-8166.1
12735.7,-8024.11
12692.3,-7884.88
12665.1,-7759.76
12665.7,-7582.78
12683.9,-7441.2
12721.3,-7303.96
12650.5,-7673.29
12717.5,-8068.18
12855.9,-8280.14
12736.7,-8095.49
12679.9,-7960.82
12638.1,-7823.58
12624.5,-7654.86
12629.9,-7508.88
12657.7,-7352.14
12616.9,-7737.52
12700.1,-8053.13
12822.5,-8257.24
12921.3,-8369.06
12998.3,-8448.07
13010.9,-8463.04
12928.9,-8380.66
12822.5,-8257.24
12735.2,-8127.33
12671.5,-7984.18
12630.2,-7875.57
12606.8,-7676.79
12608.2,-7529.32
12627.9,-7388.12
12603.8,-7785.71
12698.7,-8093.52
12833.2,-8295.47
12948.2,-8410.57
13033,-8487.31
13051.6,-8506.08
12957.4,-8422.51
12841.8,-8303.55
12756.2,-8193.41
12673.1,-8036.88
12620.4,-7914.7
12589.1,-7735.13
12581.1,-7586.07
12573.8,-7611.79
12576.9,-7851.83
12687.6,-8184.73
12732.1,-8241.13
12745.9,-8253.82
12723.4,-8223.88
12662.8,-8142.98
12577.5,-7947.91
12535,-7799
12513,-7651.84
12573.6,-7975.6
12576.2,-7992.71
12521.7,-7826.16
12495.9,-7666.03
12606.2,-8082.22
12811.7,-8366.78
13015.1,-8523.6
13170.1,-8600.78
13271.4,-8642.3
13314.6,-8658.63
13193.2,-8611.11
13045.1,-8540.07
12911.1,-8455.16
12781.4,-8334.91
12702.4,-8254.85
12587,-8056.98
12526.6,-7911.09
12483.8,-7739.46
12510.7,-7863.46
12730.5,-8315.64
13086,-8594.52
13339.6,-8676.99
13414.3,-8680.85
13455.6,-8685.71
13394.6,-8678.01
13272.4,-8652.71
13109.1,-8598.95
12952.6,-8515.73
12837.8,-8440.8
12687.8,-8293.76
12591.9,-8173.45
12505.3,-8018.24
12612.2,-8214.04
12790.9,-8447.73
12841.7,-8488.11
12794.4,-8455.02
12672.8,-8345.5
12536.7,-8177.15
12601.6,-8270.12
12692.5,-8398.35
12725.2,-8454.82
12700.1,-8446.72
12816.1,-8554.23
12823.3,-8582.51
12725,-8552.14
12799.9,-8618.88
13102.4,-8728.94
13367.9,-8766.59
13455.2,-8756.06
13409.3,-8760.12
13259.1,-8766.37
13021.4,-8736.43
12819.2,-8679.51
12637.8,-8605.97
12915.8,-8713.23
13147,-8756.62
13269.3,-8772.06
13304.5,-8778.17
13190.7,-8770
12978.9,-8742.52
12757.5,-8685.99
12569.4,-8612.71
12557.9,-8618.89
12702,-8696.37
12727.5,-8725.26
12647.1,-8722.19
12474.4,-8671.41
12429,-8665.48
12514.5,-8722.22
12468.4,-8729.01
12336.7,-8689.73
12125.5,-8590.66
12072.2,-8559.86
12144.6,-8621.64
12053.2,-8596.04
11908.3,-8536.48
11814.2,-8505.94
11701.5,-8455.96
11594.1,-8403.97
11490.8,-8350.57
11397.5,-8296.36
11280.8,-8218.58
11213.9,-8188.11
11121.9,-8129.82
11007,-8039
10824.5,-7797.37
10633.3,-7314.25
10686.3,-7546.89
10661.7,-7582.41
10641.9,-7609.32
10637.4,-7686.33
10644,-7766.77
10643.9,-7831.46
10635.7,-7882.13
10641.6,-7934.54
10637.7,-7970.86
10627.9,-7998.55
10651.5,-8015.92
10625.6,-8029.06
10609.1,-8016.41
10601.6,-7996.25
10583.1,-7953.44
10570.8,-7908.1
10567,-7799.66
10556.9,-7750.63
10569.1,-7631.72
10579.3,-7557.75
10657.2,-7381.31
10643,-7371.63
10745.4,-7228.74
10781.1,-7180.31
10864.1,-7109.53
10973.2,-7042.15
11023.3,-7025.24
11145.1,-6995.2
11176.3,-6999.57
11308.5,-7009.8
11335.5,-7039.76
11318.1,-7077.6
11283.9,-7110.77
11226.9,-7141.87
11177.4,-7170.08
11122.3,-7193.16
11065.7,-7213.51
11005.7,-7236.19
10943.1,-7262.63
10897,-7280.52
10838.5,-7299.02
10793.2,-7315.15
10729.3,-7336.39
10688,-7347.78
10636.8,-7367.63
10594.7,-7378.76
10539.9,-7393.41
10491.7,-7409.78
10433.6,-7426.42
10388.5,-7440.14
10330,-7458.38
10293.1,-7462.45
10255.3,-7468.11
10198.8,-7484.05
10165.2,-7484.85
10124.1,-7492.59
10090,-7494.73
10053.8,-7496.96
10013.5,-7505.01
9977.62,-7506.88
9939.05,-7512.2
9899.46,-7519.49
9861.78,-7523.91
9827.57,-7524.94
9787.02,-7532.19
9747.59,-7539.33
9711.54,-7541.08
9672.6,-7546.63
9634.1,-7552.77
9597.34,-7555.04
9558.64,-7561.35
9520.84,-7565.47
9480.47,-7573.71
9441.61,-7578.19
9404.33,-7582.74
9364.5,-7589.16
9326.53,-7594.47
9286.93,-7600.56
9248.57,-7606.31
9212,-7608.07
9169.7,-7617.09
9133.3,-7619.81
9092.05,-7628.22
9054.29,-7632.81
9013.28,-7640.89
8974.9,-7646.38
8952.91,-7644.36
8913.4,-7651.68
8873.75,-7657.53
8834.05,-7666
8795.1,-7672.37
8752.94,-7683.28
8714.97,-7688.03
8675.25,-7696.53
8651.55,-7698.86
8614.03,-7702.84
8573.82,-7712.22
8531.69,-7722.98
8493.08,-7729.71
8452.71,-7736.82
8414.38,-7743.03
8392.21,-7747.89
8351.24,-7758.11
8310.45,-7768.82
8270.34,-7778.55
8230.09,-7787.62
8185.62,-7801.31
8144.37,-7812.23
8108.42,-7816.25
8061.8,-7833.09
8022.99,-7841.28
7980.27,-7852.7
7941.09,-7861.29
7896.67,-7875.11
7855.01,-7886.11
7813.91,-7895.59
7773.29,-7904.72
7728.15,-7918.84
7686.79,-7929.44
7644.09,-7941.21
7600.05,-7953.26
7556.87,-7965.36
7518.71,-7973.12
7474.01,-7985.63
7432.3,-7995.57
7388.01,-8008.53
7341.66,-8023.15
7301.18,-8032.03
7264.1,-8038.92
7218.43,-8052.95
7171.08,-8067.46
7142.84,-8073.47
7080.72,-8095.43
7040.4,-8105
6994.2,-8119.38
6949.58,-8132.47
6905.1,-8145.46
6862.61,-8156.82
6823.69,-8163.58
6772.33,-8182.24
6723.96,-8198.48
6679.75,-8211.31
6642.07,-8218.7
6593.75,-8234.98
6547.12,-8249.9
6503.23,-8261.67
6463.66,-8270.64
6411.13,-8290.71
6371.14,-8300.04
6325.93,-8312.19
6280.41,-8326.35
6241.32,-8334.89
6188.06,-8355.14
6149.4,-8363.29
6105.12,-8375.63
6063.65,-8386.31
6015.31,-8402.4
5969.7,-8416
5925.08,-8429.65
5885.54,-8437.74
5836.73,-8455.38
5793.74,-8467.58
5743.94,-8486.37
5705.98,-8492.93
5653.53,-8514.5
5608.68,-8528.72
5565.79,-8540.01
5522.68,-8551.69
5471.6,-8572.44
5425.75,-8587.95
5386.74,-8596.32
5339.35,-8612.7
5291.2,-8630.88
5255.4,-8635.75
5211.36,-8648.7
5157.87,-8671.88
5111.93,-8688
5068.76,-8701.05
5026.19,-8712.6
4973.28,-8737.15
4934.8,-8744.79
4881.93,-8769.74
4840.52,-8780.1
4795.34,-8795.97
4747.82,-8814.91
4701.37,-8831.36
4671.59,-8826.97
4611.54,-8862.38
4574.36,-8868.11
4517.53,-8900.37
4485.89,-8897.58
4437.8,-8918.15
4383.2,-8948.37
4341.44,-8960.42
4294.67,-8977.63
4243.68,-9003.79
4213.04,-8999.06
4162.05,-9024.54
4124.92,-9029.6
4072.02,-9058.66
4035.14,-9063.17
3980.27,-9097.07
3943.1,-9099.41
3890.26,-9130.82
3852.01,-9137.31
3798.89,-9170.25
3755.87,-9184.61
3712.05,-9201.32
3662.33,-9229.67
3623.51,-9236.9
3578.36,-9255.97
3529.29,-9282.19
3494.66,-9280.6
3445.35,-9309.71
3404.08,-9321.27
3357.62,-9345.12
3312.85,-9365.56
3275.29,-9369.55
3222.72,-9408.24
3176.63,-9433.22
3136.53,-9440.5
3093.81,-9456.44
3047.87,-9481.94
3004.99,-9498.86
2960.94,-9520.04
2919.91,-9531.99
2876.2,-9552.69
2834.9,-9566.29
2795.59,-9570.72
2750.06,-9596.94
2705.16,-9622.73
2662.64,-9641.01
2622.49,-9650.54
2574.52,-9681.12
2533.16,-9695.36
2489.09,-9716.61
2444.72,-9744.76
2399.31,-9768.96
2358.59,-9776.7
2319.59,-9781.11
2279.91,-9788.24
2239.26,-9795.21
2199.43,-9803.47
2162.79,-9792.73
2123.03,-9800.21
2084.48,-9798.49
2045.15,-9804.77
2004.56,-9815.69
1964.42,-9820.63
1927.71,-9816.59
1882.7,-9841.65
1845.81,-9837.6
1805.57,-9847.57
1765.48,-9852.46
1726.33,-9858.14
1684.45,-9870.02
1646.57,-9870.23
1608.64,-9871.42
1569.36,-9873.5
1533.69,-9867.05
1493.24,-9881.5
1457.95,-9873.72
1416.81,-9886.54
1373.93,-9901.97
1330.68,-9922.45
1295.73,-9913.11
1254.37,-9923.34
1216.34,-9934.11
1176.4,-9943.5
1130.02,-9975.8
1090.12,-9984.45
1045.24,-10012.8
1001.6,-10037.2
959.462,-10056
918.028,-10071.9
873.653,-10101.9
832.362,-10117.9
793.806,-10119.9
746.654,-10161.9
704.941,-10181.5
664.168,-10195.5
623.017,-10212.3
581.261,-10218.8
535.987,-10266.3
493.537,-10288.2
454.364,-10290.3
412.185,-10320.1
371.775,-10333.9
330.162,-10362.2
293.793,-10344.1
252.683,-10365
212.538,-10376.2
170.998,-10404.6
131.28,-10410.1
89.1722,-10453.6
49.6928,-10453.5
8.88732,-10479.6
-31.9356,-10518.5
-72.0698,-10538.3
-113.019,-10553.8
-153.055,-10560.3
-192.913,-10585.1
-233,-10573.2
-272.598,-10624
-311.903,-10653.3
-352.478,-10645.9
-390.889,-10690.2
-431.645,-10704.5
-470.691,-10728
-509.385,-10751.4
-549.124,-10764.6
-586.747,-10797.4
-626.794,-10807.2
-664.484,-10834.2
-703.697,-10850.3
-741.399,-10876.2
-781.909,-10881.4
-821.933,-10898
-858.242,-10930.4
-897.896,-10942.5
-940.994,-10932.9
-972.5,-10989.3
-1010.65,-11008.3
-1051.25,-11014.2
-1085.4,-11050.4
-1125.37,-11060.7
-1160.1,-11092.1
-1201.66,-11100.1
-1241.85,-11109.5
-1272,-11155.5
-1307.57,-11180.4
-1348.65,-11185.7
-1382.27,-11216.1
-1418.73,-11236.9
-1457.81,-11249.8
-1491.95,-11276.6
-1527.25,-11298.3
-1568.37,-11305.5
-1600.72,-11335.6
-1638.96,-11350.3
-1679.27,-11362.2
-1709.4,-11396.1
-1747.34,-11411
-1786.62,-11422.9
-1814.46,-11459.8
-1853.96,-11469.8
-1891.43,-11485.3
-1923.12,-11512.4
-1970.05,-11508.6
-2003.03,-11531.8
-2038.45,-11551
-2073.8,-11572
-2107.49,-11592.8
-2140.29,-11615.9
-2177.92,-11630.3
-2214.93,-11644.5
-2250.09,-11663
-2294.55,-11665.7
-2323.33,-11694.7
-2354.08,-11719.8
-2399.42,-11722
-2429.53,-11747.8
-2470.29,-11756.9
-2501.76,-11780.1
-2537.24,-11797
-2573.44,-11811.7
-2606.05,-11832.5
-2640.02,-11851.1
-2675.87,-11867
-2718.99,-11871.9
-2747.45,-11898.9
-2791.53,-11903.8
-2820.69,-11927.1
-2852.42,-11947.8
-2898.55,-11950.4
-2924.94,-11976.3
-2967.43,-11983.6
-3002.03,-12000.4
-3034.6,-12019.5
-3070.49,-12034.5
-3103.96,-12052.2
-3144.08,-12061.2
-3174.53,-12082
-3213.29,-12093.7
-3252.2,-12105.2
-3289.69,-12118.2
-3323.1,-12134.3
-3353.85,-12154
-3388.04,-12171.1
-3431.08,-12178.4
-3477.78,-12180.9
-3502.44,-12206.4
-3539.73,-12219.3
-3574.7,-12233.3
-3607.61,-12250.1
-3644.74,-12263
-3677.43,-12279.8
-3715.96,-12291.2
-3754.12,-12303.1
-3791.58,-12315.7
-3823.18,-12333
-3859.96,-12344.8
-3897.86,-12356.9
-3919.24,-12387.5
-3884.75,-12479
-3858,-12550.3
-3831.86,-12612.4
-3889.57,-12613.2
-3950.51,-12610.4
-4021.93,-12599.2
-3785.2,-12715.4
-3417.04,-12713.1
-3934.87,-12414.8
-4281.41,-11458.9
-4244.07,-11672.3
-3865.08,-12166.8
-3401.02,-12184.4
-3262.54,-12070.8
-3300.7,-12022.8
-3477.34,-12018
-3463.62,-11993.7
-3384.99,-11974.8
-3421.23,-12024.3
-3519.92,-11995.7
-3589.54,-11978.9
-3387.08,-11936.5
-3256.15,-11867.6
-3303.43,-11897.3
-3322.58,-11898.8
-3380.38,-11924.7
-3439.99,-11946.3
-3432.21,-11950.7
-3331.23,-11935.4
-3627.85,-12038.1
-3410.14,-11955.3
-3479.09,-11945.4
-3310.82,-11879
-3200.32,-11801.8
-3287.35,-11865.9
-3358.23,-11902.9
-3456.07,-11935.7
-3501.14,-11947.6
-3418.14,-11940
-3362.4,-11956.9
-3822.68,-12006
-4359.58,-11122
-4402.82,-11752.6
-3806.8,-12366.7
-4666.38,-10463.1
-4771.44,-10296.2
-4589.69,-10124.4
-4391.78,-9986.93
-4227.83,-9895.95
-4229.27,-9844.39
-3507.95,-9926.05
-4671.67,-11461.7
-3941.08,-10517.9
-3256.64,-10588.5
-3678.49,-10607.8
-4194.09,-11004.1
-4135.96,-10976.5
-3907.92,-10792.4
-3732.27,-10733.6
-3627.65,-10722
-3530.4,-10726.2
-3444.97,-10742.9
-3373.82,-10766
-3319.9,-10790.4
-3414.45,-10745.3
-3527.95,-10712.1
-3352.24,-10726.9
-2838.04,-11094.4
-2812.41,-11839.8
-2962.16,-12093.7
-2749.89,-11999.6
-2482.06,-11678
-2389.71,-11210.2
-2488.36,-10831.1
-2606.08,-10619.5
-2592.87,-10553
-2456.64,-10575.1
-2219.1,-10713.1
-1986.63,-10958.9
-1818.62,-11298.7
-1758.79,-11663.5
-1791.49,-11991.4
-1887.75,-12265.2
-1947.48,-12417.7
-1864.1,-12357.2
-1804.45,-12327
-1745.35,-12296.6
-1672.75,-12242.4
-1612.34,-12207.4
-1545.57,-12156.2
-1468.57,-12078.7
-1417.09,-12053.1
-1331.32,-11936.9
-1277.13,-11889.3
-1229.04,-11873
-1157.83,-11720.5
-1112.02,-11673.5
-1065.87,-11632.3
-1022.1,-11500.5
-990.697,-11372.2
-955.714,-11327.4
-936.588,-11234.1
-912.084,-11172.1
-931.062,-11022.1
-924.378,-10957.5
-849.743,-11017
-839.61,-10952.6
-671.65,-11233.5
-570.204,-11527.6
-519.005,-11754.4
-476.906,-11919.5
-414.868,-12057.7
-294.371,-12024.4
-67.0023,-11652.8
-430.068,-10194.4
-2110.89,-9465.76
-2686.75,-9430.04
-2897.45,-9581.21
-3133.88,-9789.38
-3348.39,-10027.2
-3566.28,-10275.9
-462.816,-10599.4
-1977,-11012.5
-2216.7,-11855
-1569.55,-11302
-1934.08,-11470.6
-2055.44,-11627.6
-2106.47,-11780.1
-2116.88,-11863.7
-2125.25,-11836.3
-2149.33,-11759.4
-2145.33,-12122.8
-1767.82,-12448
-1487.92,-12456.4
-1891.62,-12452.6
-2351.03,-12135.5
-2530.95,-11714.9
-2575.51,-11502.3
-2656.97,-11655.2
-2553.4,-12131.1
-2159.52,-12454
-1940.3,-12500.5
-1920.39,-12497.2
-2053.33,-12474.6
-2188.28,-12434.8
-2316.88,-12372.8
-2370.47,-12349
-2296.07,-12396.6
-1607.24,-12477.7
-1282.25,-12312.8
-1451.1,-12412.4
-1588.18,-12457.2
-1728.91,-12492.9
-1893.04,-12511.8
-1786.49,-12497.8
-1497.9,-12424.5
-1407.76,-12387.4
-1663.58,-12484.9
-1796.55,-12507.5
-1931.1,-12515.7
-2123.64,-12506.2
-2104.26,-12506.6
-2181.8,-12511
-2426.36,-12453.6
-2552.16,-12399.4
-2648.54,-12335.2
-2752.57,-12254
-2756.3,-12269.3
-2868.42,-12231.6
-2938.1,-12210.2
-2914.54,-12248.4
-2749.27,-12354.1
-2698.63,-12381.7
-2772.97,-12336.8
-2951.83,-12203.9
-3036.91,-12106.7
-3169.73,-11928.3
-3238.44,-11789.5
-3297.98,-11624.4
-3340.24,-11417.3
-3343.31,-11276.7
-3341.85,-11401.5
-3336.05,-11614.2
-3362.34,-11670.9
-3438.96,-11370.3
-3443.61,-11200.9
-3426.76,-10999.2
-3378.32,-10829.8
-3382.6,-10831.8
-3424.54,-10860.5
-3437.5,-10754.2
-3396.03,-10614.9
-3304.41,-10458
-3356.12,-10534.3
-3491.67,-10765.6
-3579.84,-10855.1
-3606.01,-10941.9
-3599.21,-10922.8
-3559,-10755.4
-3477.36,-10554.9
-3379.04,-10391.5
-3245.73,-10215.5
-3279.15,-10221.9
-3495.04,-10430
-3623.48,-10547.3
-3699.51,-10607.3
-3682.21,-10535.7
-3582.88,-10351.7
-3463.81,-10186.3
-3421.89,-10129.7
-3472.66,-10152
-3494.93,-10110.1
-3546.97,-10095.1
-3596,-10079.1
-3639.89,-10063.5
-3698.12,-10058.1
-3699.56,-10002.9
-3741.42,-9991.6
-3770.73,-9974.58
-3833.97,-9992.78
-3936.34,-10053
-4070.9,-10153.8
-4187.59,-10252.8
-4299.26,-10351.8
-4417.99,-10486.6
-4522.65,-10618.8
-4622.8,-10808.7
-4705.88,-11048.7
-4750.5,-11298.8
-4755.24,-11547.3
-4746.59,-11685.7
-4642.79,-10594.5
-4567.12,-10478
-4537.74,-10697.6
-4481.08,-11214.2
-4178.54,-11694.5
-3760.99,-11918.9
-3394.82,-11927.9
-3184.11,-11842.1
-3074.63,-11737.8
-3064.53,-11664.3
-3082.83,-11618.4
-3217.55,-11585.1
-3322.34,-11550.8
-3471.6,-11509.7
-3571.98,-11457.3
-3605.72,-11409.7
-3610.42,-11366.1
-3553.59,-11329.1
-3538.97,-11284.5
-3470.73,-11240.1
-3384.8,-11183.7
-3277.47,-11110.8
-3197.06,-11035.3
-3104.63,-10940.9
-3018.03,-10838.3
-2975.81,-10761.9
-2923.81,-10671.5
-2884.04,-10590.4
-2867.99,-10539.1
-2861.07,-10503.6
-2866.02,-10488.5
-2871.07,-10465.9
-2902.58,-10483.1
-2949.25,-10508.6
-3007.57,-10532.7
-3091.31,-10567.9
-3192.86,-10597
-3295.65,-10608.6
-3429.47,-10614.8
-3549.14,-10599.9
-3681.31,-10570.1
-3806.23,-10525.1
-3920.59,-10467.2
-4043.68,-10391.9
-4139.02,-10313.5
-4221.6,-10233.1
-4316.15,-10134.4
-4384.62,-10046
-4438.96,-9961.53
-4495.21,-9868.33
-4534.21,-9792.3
-4576.18,-9706.73
-4603.78,-9640.74
-4622.91,-9583.2
-4651.41,-9512
-4665.76,-9465.25
-4684.33,-9407.06
-4692.83,-9370.53
-4699.4,-9339.54
-4712.68,-9294.43
-4715.19,-9268.88
-4723.65,-9231.12
-4733.05,-9192.41
-4731.04,-9179.38
-4739.82,-9136.7
-4735.86,-9123.56
-4741.9,-9090.29
-4739.76,-9071.17
-4743.54,-9041.76
-4739,-9025.56
-4741.89,-9000.46
-4735.62,-8986.83
-4733.46,-8961.93
-4729.46,-8938.7
-4715.95,-8931.97
-4724.91,-8890.98
-4717.41,-8874.02
-4706.7,-8859.07
-4700.78,-8834.94
-4689.59,-8820.47
-4681.79,-8798.39
-4673.41,-8774.75
-4660.74,-8756.86
-4657.24,-8726.62
-4640.59,-8709.95
-4621.79,-8694.96
-4607.8,-8672.34
-4589.26,-8652.94
-4569.81,-8632.9
-4554.38,-8608.06
-4535.36,-8585.1
-4515.1,-8562.59
-4494.16,-8538.49
-4473.13,-8513.21
-4445.74,-8490.61
-4422.71,-8463.9
-4396.32,-8437.71
-4384.99,-8402.74
-4361.35,-8373.09
-4330.83,-8345.6
-4312.48,-8311.39
-4263.1,-8283.9
-4232.56,-8251.05
-4206.48,-8215.56
-4185.82,-8177.69
-4152.83,-8141.53
-4133.67,-8101.31
-4106.34,-8061.78
-4070.59,-8022.03
-4055.99,-7978.93
-4025.71,-7936.28
-3989.89,-7892.44
-3967.94,-7845.96
-3949.03,-7799.92
-3930.71,-7753.24
-3902.98,-7705.21
-3881.78,-7656.85
-3867.04,-7608.42
-3844.29,-7558.38
-3824.5,-7508.16
-3809.75,-7458.04
-3792.18,-7405.72
-3771.63,-7353.6
-3756.2,-7301.85
-3749.29,-7251.76
-3733.48,-7199.49
-3725.86,-7148.79
-3717.13,-7097.65
-3701.83,-7043.7
-3696.39,-6993.29
-3688.16,-6942.42
-3677.59,-6890.8
-3675,-6841.72
-3670.56,-6792.44
-3669.39,-6744.01
-3667.9,-6694.77
-3665.04,-6647.13
-3669.06,-6601.12
-3672.74,-6555.44
-3674.99,-6510.42
-3677.5,-6466.44
-3682.05,-6422.12
-3688.52,-6379.82
-3695.15,-6338.31
-3703.95,-6297.48
-3712.74,-6258.29
-3724.09,-6218.23
-3735.3,-6180.05
-3747.06,-6143.67
-3759.31,-6106.83
-3773.44,-6070.37
-3788.28,-6035.74
-3804.07,-6001.2
-3821.06,-5967.83
-3839.39,-5938.45
-3857.57,-5903.77
-3877.83,-5874.52
-3898.13,-5842.63
-3920.59,-5817.05
-3941.57,-5783.36
-3966.04,-5755.93
-3989.8,-5727.31
-4017.36,-5702.06
-4042.64,-5671.49
-4074.64,-5648.39
-4102.23,-5620.07
-4130.37,-5590.03
-4161.76,-5563
-4194.81,-5536.6
-4229.63,-5510.74
-4262.33,-5481.41
-4301.99,-5457.55
-4333.8,-5425.18
-4375.83,-5400.48
-4411.72,-5370.17
-4448.61,-5338.8
-4494.86,-5312.75
-4537.86,-5281.58
-4577.18,-5248.23
-4625.98,-5219.49
-4666.41,-5184.35
-4712.35,-5150.72
-4760.53,-5116.64
-4800.11,-5077.83
-4849.61,-5041.95
-4896.29,-5003.32
-4945.76,-4963.14
-4993.45,-4922.1
-5041.53,-4879.84
-5087.98,-4836
-5136.3,-4791.35
-5187.36,-4745.52
-5238.53,-4698.22
-5278.73,-4649
-5326.37,-4599.07
-5372.9,-4546.53
-5418.94,-4494.12
-5462.81,-4440.68
-5505.73,-4386.26
-5550.93,-4330.51
-5592.63,-4274.14
-5637.2,-4216.25
-5673.78,-4158.87
-5716.36,-4099.34
-5754.37,-4039.92
-5795.73,-3978.72
-5827.13,-3919.54
-5864.96,-3857.74
-5897.38,-3796.97
-5930.62,-3735.32
-5962.89,-3673.45
-5995.33,-3610.98
-6022.11,-3549.89
-6049.67,-3488.56
-6083.37,-3422.97
-6111.93,-3360.23
-6132.65,-3301.17
-6159.34,-3239.49
-6181.2,-3179.52
-6202.06,-3120.52
-6224.58,-3060.62
-6247.24,-3000.06
-6264.86,-2942.9
-6286.8,-2885.01
-6302.87,-2829.83
-6319.18,-2775.15
-6336.35,-2720.66
-6354.95,-2667.03
-6366.93,-2615.82
-6382.52,-2564.77
-6395.66,-2515.12
-6408.98,-2465.25
-6421.84,-2417.78
-6434.24,-2371.53
-6446.82,-2326.56
-6456.38,-2282.49
-6468.29,-2240.22
-6471.31,-2218.33
-6481.18,-2178.47
-6491.94,-2139.53
-6501.1,-2102.07
-6507.96,-2065.39
-6515.58,-2030.56
-6523.88,-1996.97
-6530.43,-1963.97
-6545.56,-1914.7
-6550.95,-1883.91
-6556.9,-1856.06
-6561.15,-1827.42
-6566.03,-1801.59
-6569.83,-1777.07
-6574.64,-1754.57
-6574.42,-1729.02
-6576.34,-1706.74
-6576.65,-1685.65
-6576.62,-1664.58
-6575.7,-1646.07
-6573.91,-1626.81
-6570.96,-1607.83
-6568.1,-1593.42
-6561.75,-1572.85
-6555.24,-1554.32
-6548.24,-1540.2
-6540.21,-1523.92
-6530.89,-1507.48
-6519.35,-1490.95
-6507.49,-1473.95
-6494.77,-1460.57
-6480.5,-1443.17
-6465.65,-1427.26
-6448.71,-1409.8
-6430.93,-1394.55
-6412.35,-1376.51
-6391.95,-1358.85
-6371.15,-1339.17
-6348.55,-1319.54
-6325.66,-1297.76
-6301.51,-1276.49
-6277.41,-1255
-6251,-1230.28
-6225.6,-1207.39
-6198.59,-1179.32
-6171.04,-1154.16
-6143.18,-1124.33
-6115.73,-1096.43
-6086.44,-1064.98
-6057.21,-1032.37
-6029.2,-1000.66
-6000.15,-963.417
